track0;track4;track9;track14;track18;trackPos;angle;speedX;accelerate;brake;steering
7.21345;9.90696;200.0;4.73361;3.80568;-0.309259;0.058933;190.704;1.0;0.0;0.0
7.27485;9.99135;200.0;4.65722;3.74428;-0.320403;0.0589396;190.824;1.0;0.0;0.0
7.33656;10.0761;200.0;4.58046;3.68258;-0.331603;0.0589441;190.941;1.0;0.0;0.30000001192092896
7.39641;10.1377;200.0;4.5125;3.62127;-0.342644;0.056649;191.025;1.0;0.0;0.30000001192092896
7.44847;10.1343;193.611;4.47161;3.56436;-0.352689;0.0482916;191.044;1.0;0.0;0.30000001192092896
7.49254;10.0784;166.187;4.456;3.51427;-0.361437;0.035169;191.048;1.0;0.0;0.0
7.53041;9.99984;142.913;4.45658;3.47183;-0.368886;0.0202078;191.081;1.0;0.0;0.0
7.56555;9.95577;129.551;4.44842;3.43495;-0.375492;0.00953364;191.153;1.0;0.0;0.0
7.59705;9.94076;121.956;4.43181;3.40299;-0.381277;0.00281906;191.234;1.0;0.0;0.0
7.62331;9.94186;117.448;4.41225;3.3767;-0.386055;-0.001158;191.328;1.0;0.0;0.0
7.64472;9.9529;114.806;4.39181;3.35533;-0.389942;-0.00318217;191.433;1.0;0.0;0.0
7.66123;9.96886;113.332;4.37267;3.33886;-0.39294;-0.0038445;191.542;1.0;0.0;0.0
7.67368;9.98642;112.525;4.35576;3.3264;-0.395204;-0.0036813;191.654;1.0;0.0;0.0
7.68317;10.0038;112.054;4.34112;3.31688;-0.396933;-0.00308442;191.767;1.0;0.0;0.0
7.69016;10.0194;111.704;4.32912;3.30987;-0.398208;-0.00231123;191.879;1.0;0.0;0.0
7.69533;10.0329;111.37;4.31939;3.30468;-0.399149;-0.00149882;191.992;1.0;0.0;0.0
7.69898;10.044;110.971;4.31188;3.30102;-0.399814;-7.45773E-4;192.104;1.0;0.0;0.0
7.70202;10.0533;110.463;4.30561;3.29798;-0.400367;-1.09553E-4;192.213;1.0;0.0;0.0
7.70516;10.0618;109.845;4.29966;3.29484;-0.400938;4.00543E-4;192.326;1.0;0.0;0.0
7.70695;10.0675;109.121;4.29589;3.29306;-0.401262;8.03471E-4;192.438;1.0;0.0;0.0
7.70806;10.0715;108.304;4.29334;3.29194;-0.401465;0.00110686;192.547;1.0;0.0;0.0
7.70934;10.075;107.415;4.2909;3.29067;-0.401696;0.0013243;192.659;1.0;0.0;0.0
7.71089;10.0783;106.471;4.28833;3.28913;-0.401978;0.00147831;192.773;1.0;0.0;0.0
7.71249;10.0813;105.484;4.28587;3.28753;-0.402269;0.00158286;192.886;1.0;0.0;0.0
7.71426;10.0842;104.467;4.28331;3.28575;-0.402591;0.00165093;192.993;1.0;0.0;0.0
7.71621;10.0871;103.43;4.28062;3.28381;-0.402945;0.00169325;193.109;1.0;0.0;0.0
7.71822;10.09;102.377;4.27792;3.2818;-0.40331;0.00171661;193.223;1.0;0.0;0.0
7.72051;10.093;101.315;4.27489;3.27951;-0.403727;0.00172746;193.331;1.0;0.0;0.0
7.72296;10.0963;100.249;4.27168;3.27706;-0.404173;0.00173199;193.447;1.0;0.0;0.0
7.72549;10.0996;99.1784;4.26839;3.27453;-0.404632;0.00173163;193.564;1.0;0.0;0.0
7.7283;10.1032;98.1078;4.26474;3.27172;-0.405144;0.00172818;193.68;1.0;0.0;0.0
7.73012;10.1056;97.028;4.26238;3.2699;-0.405474;0.00172389;193.787;1.0;0.0;0.0
7.73094;10.1066;95.9398;4.26133;3.26908;-0.405623;0.00172007;193.908;1.0;0.0;0.0
7.73205;10.108;94.8528;4.25989;3.26797;-0.405825;0.00171542;194.027;1.0;0.0;0.0
7.73323;10.1083;93.7669;4.25836;3.26678;-0.406041;0.00171185;194.134;1.0;0.0;0.0
7.73457;10.1051;92.6818;4.25663;3.26544;-0.406284;0.00170898;194.255;1.0;0.0;0.0
7.73623;10.0988;91.5991;4.25448;3.26379;-0.406584;0.0017066;194.377;1.0;0.0;0.0
7.73793;10.0887;90.5163;4.25246;3.26209;-0.406894;0.00170469;194.498;1.0;0.0;0.0
7.73982;10.0754;89.4353;4.25309;3.26019;-0.407239;0.0017035;194.605;1.0;0.0;0.0
7.74187;10.0586;88.3548;4.25738;3.25814;-0.407611;0.00170231;194.732;1.0;0.0;0.0
7.7431;10.0384;87.2752;4.26538;3.25693;-0.407837;-4.22597E-4;194.855;1.0;0.0;0.0
7.74179;10.015;86.1966;4.27696;3.25827;-0.407593;-0.003111;194.976;1.0;0.0;0.0
7.73785;9.9884;85.1198;4.29211;3.26233;-0.40686;-0.00580072;195.097;1.0;0.0;0.0
7.73129;9.95858;84.0433;4.31085;3.2691;-0.40564;-0.00848305;195.217;1.0;0.0;0.0
7.72125;9.92447;82.962;4.33435;3.27942;-0.403781;-0.0111465;195.335;1.0;0.0;0.0
7.70694;9.8852;81.8683;4.36374;3.2941;-0.401134;-0.0138128;195.459;1.0;0.0;0.0
7.68994;9.84262;80.7751;4.39696;3.31152;-0.397988;-0.01648;195.574;1.0;0.0;-0.30000001192092896
7.67233;9.81905;81.2549;4.42107;3.32916;-0.394781;-0.0166391;195.649;1.0;0.0;-0.30000001192092896
7.65726;9.84784;86.0825;4.41686;3.34341;-0.392145;-0.0105884;195.676;1.0;0.0;-0.30000001192092896
7.64679;9.91882;95.633;4.39024;3.35321;-0.390325;-8.04663E-5;195.679;1.0;0.0;-0.30000001192092896
7.64291;10.0248;111.718;4.34641;3.35806;-0.389499;0.0134835;195.658;1.0;0.0;0.0
7.64618;10.1492;136.626;4.2944;3.35806;-0.389682;0.0278673;195.65;1.0;0.0;0.0
7.65289;10.2431;163.845;4.25519;3.35489;-0.390459;0.0378064;195.699;1.0;0.0;0.0
7.66278;10.3066;189.002;4.2256;3.34753;-0.39194;0.0435791;195.758;1.0;0.0;0.0
7.67578;10.3488;200.0;4.20117;3.33594;-0.394121;0.0464104;195.837;1.0;0.0;0.0
7.69174;10.3751;200.0;4.1795;3.32028;-0.396984;0.0469607;195.936;1.0;0.0;0.0
7.71063;10.3892;200.0;4.15929;3.30069;-0.400502;0.0456448;196.045;1.0;0.0;0.0
7.73187;10.3949;200.0;4.13962;3.27823;-0.404513;0.043041;196.161;1.0;0.0;0.0
7.75482;10.3963;200.0;4.12007;3.25375;-0.408875;0.0396783;196.28;1.0;0.0;0.0
7.77881;10.3957;200.0;4.1002;3.22824;-0.41343;0.0359439;196.398;1.0;0.0;0.0
7.80297;10.3945;200.0;4.0806;3.20264;-0.418008;0.0320876;196.516;1.0;0.0;0.0
7.82693;10.3934;198.626;4.06107;3.17743;-0.422519;0.0283006;196.632;1.0;0.0;0.0
7.8493;10.3917;192.829;4.04327;3.15402;-0.426719;0.0246818;196.745;1.0;0.0;0.0
7.8707;10.3907;188.169;4.02604;3.13181;-0.430714;0.0212747;196.861;1.0;0.0;0.0
7.88959;10.388;184.35;4.01154;3.11218;-0.434237;0.0180528;196.976;1.0;0.0;0.0
7.90591;10.3834;181.259;3.99988;3.09528;-0.437284;0.0150108;197.09;1.0;0.0;0.0
7.91971;10.3769;178.776;3.99112;3.08105;-0.439847;0.0121156;197.202;1.0;0.0;0.0
7.93097;10.3681;176.737;3.98532;3.0695;-0.441939;0.0093317;197.32;1.0;0.0;0.0
7.93973;10.3568;175.021;3.98264;3.06055;-0.443554;0.00665724;197.437;1.0;0.0;0.0
7.94586;10.3428;173.542;3.9832;3.0542;-0.444691;0.00404465;197.545;1.0;0.0;0.0
7.94943;10.326;172.221;3.98696;3.05051;-0.445357;0.00147378;197.665;1.0;0.0;0.0
7.95044;10.3063;171.018;3.99423;3.04956;-0.445534;-0.00105107;197.784;1.0;0.0;0.0
7.94891;10.2836;169.895;4.00478;3.05115;-0.445251;-0.00354433;197.897;1.0;0.0;0.0
7.94489;10.2579;168.808;4.01881;3.05533;-0.444497;-0.00602913;198.013;1.0;0.0;0.0
7.9382;10.229;167.748;4.03629;3.06216;-0.44326;-0.00850427;198.136;1.0;0.0;0.0
7.92761;10.1954;166.68;4.05911;3.07303;-0.441301;-0.0109543;198.258;1.0;0.0;0.0
7.91354;10.1573;165.596;4.08685;3.08749;-0.438693;-0.0134051;198.365;1.0;0.0;0.0
7.89682;10.1162;164.508;4.11812;3.10452;-0.435608;-0.0158585;198.492;1.0;0.0;0.0
7.87769;10.0722;163.424;4.15283;3.12415;-0.432068;-0.0182965;198.617;1.0;0.0;0.0
7.85596;10.0251;162.339;4.19128;3.14639;-0.428051;-0.0207285;198.727;1.0;0.0;0.0
7.8317;9.97495;161.244;4.23336;3.17123;-0.423567;-0.0231649;198.852;1.0;0.0;0.0
7.80478;9.92174;160.146;4.27921;3.19879;-0.418596;-0.0255973;198.983;1.0;0.0;0.0
7.77545;9.86566;159.047;4.32858;3.22882;-0.413175;-0.0280145;199.112;1.0;0.0;0.0
7.74365;9.80673;157.951;4.38154;3.26138;-0.407299;-0.0304329;199.218;1.0;0.0;0.0
7.70929;9.74471;156.848;4.43826;3.29657;-0.400945;-0.0328549;199.356;1.0;0.0;0.0
7.67233;9.67982;155.743;4.4989;3.33447;-0.394115;-0.0352587;199.489;1.0;0.0;0.0
7.63297;9.61226;154.649;4.56307;3.37479;-0.386841;-0.0376581;199.595;1.0;0.0;0.0
7.59103;9.54394;153.546;4.63103;3.41772;-0.3791;-0.0400615;199.734;1.0;0.0;0.0
7.54663;9.4758;152.446;4.7027;3.4632;-0.3709;-0.0424562;199.874;1.0;0.0;0.0
7.49976;9.40785;151.352;4.77656;3.5112;-0.362244;-0.0448375;200.007;1.0;0.0;0.0
7.45032;9.33996;150.261;4.85031;3.56183;-0.353122;-0.0472194;200.119;1.0;0.0;0.0
7.39827;9.27199;149.162;4.92419;3.61515;-0.343506;-0.0495589;200.268;1.0;0.0;0.0
7.34204;9.20139;148.023;5.00092;3.67149;-0.333277;-0.0495601;200.409;1.0;0.0;0.0
7.28582;9.13094;146.892;5.07749;3.7277;-0.323068;-0.0495591;200.535;1.0;0.0;0.0
7.22972;9.06064;145.761;5.1539;3.7838;-0.312881;-0.0495592;200.677;1.0;0.0;0.0
7.17382;8.99058;144.634;5.23004;3.8397;-0.30273;-0.0495592;200.817;1.0;0.0;0.0
7.11796;8.92057;143.508;5.30614;3.89557;-0.292585;-0.0495592;200.954;1.0;0.0;0.0
7.06221;8.8507;142.384;5.38207;3.95131;-0.282461;-0.0495592;201.09;1.0;0.0;-0.30000001192092896
7.00737;8.7984;148.203;5.44404;4.00492;-0.272645;-0.0472471;201.19;1.0;0.0;-0.30000001192092896
6.95679;8.79374;178.424;5.46784;4.05157;-0.26391;-0.0389705;201.235;1.0;0.0;-0.30000001192092896
6.91256;8.83014;200.0;5.46037;4.09119;-0.256401;-0.0261192;201.262;1.0;0.0;0.0
6.87661;8.89175;200.0;5.43561;4.12411;-0.250211;-0.0113951;201.308;1.0;0.0;0.0
6.84675;8.93323;200.0;5.42446;4.15325;-0.244864;-6.09398E-4;201.398;1.0;0.0;0.0
6.82246;8.95401;200.0;5.42465;4.17776;-0.240423;0.00637698;201.497;1.0;0.0;0.0
6.80383;8.96163;200.0;5.43013;4.19679;-0.23699;0.0106194;201.611;1.0;0.0;0.0
6.7905;8.96097;200.0;5.43767;4.2104;-0.234535;0.0128468;201.736;1.0;0.0;0.0
6.78205;8.95586;200.0;5.44515;4.21898;-0.232985;0.0136425;201.867;1.0;0.0;0.0
6.77807;8.94956;200.0;5.45088;4.22294;-0.232264;0.0135045;202.003;1.0;0.0;0.0
6.77737;8.94361;200.0;5.45466;4.22354;-0.232147;0.0128423;202.139;1.0;0.0;0.0
6.7798;8.94006;200.0;5.45539;4.22098;-0.232603;0.0119513;202.274;1.0;0.0;0.0
6.78451;8.93923;200.0;5.45336;4.21616;-0.233472;0.011023;202.409;1.0;0.0;0.0
6.78985;8.93979;200.0;5.4502;4.21072;-0.234454;0.0101682;202.543;1.0;0.0;0.0
6.79735;8.94416;200.0;5.44369;4.20314;-0.235827;0.00943959;202.677;1.0;0.0;0.0
6.80515;8.94998;200.0;5.43616;4.19528;-0.237252;0.00885296;202.81;1.0;0.0;0.0
6.81309;8.95701;200.0;5.42786;4.1873;-0.2387;0.00840211;202.943;1.0;0.0;0.0
6.82116;8.96509;200.0;5.41887;4.1792;-0.24017;0.00806904;203.076;1.0;0.0;0.0
6.82918;8.97384;200.0;5.4095;4.17115;-0.241632;0.00783181;203.208;1.0;0.0;0.0
6.83749;8.98352;200.0;5.39944;4.16283;-0.243144;0.00766897;203.341;1.0;0.0;0.0
6.84591;8.99377;200.0;5.389;4.15441;-0.244675;0.00756216;203.473;1.0;0.0;0.0
6.85453;9.00459;200.0;5.37811;4.14578;-0.246243;0.00749552;203.606;1.0;0.0;0.0
6.86319;9.01567;200.0;5.36704;4.13712;-0.247817;0.0074569;203.738;1.0;0.0;0.0
6.87195;9.02702;200.0;5.35576;4.12835;-0.249411;0.00743663;203.87;1.0;0.0;0.0
6.88083;9.03863;200.0;5.34428;4.11947;-0.251026;0.00742829;204.002;1.0;0.0;0.0
6.8899;9.05053;200.0;5.33252;4.1104;-0.252675;0.00742698;204.134;1.0;0.0;0.0
6.89901;9.06252;200.0;5.32069;4.10129;-0.254331;0.0074296;204.267;1.0;0.0;0.0
6.90823;9.07467;200.0;5.3087;4.09207;-0.256008;0.00743401;204.398;1.0;0.0;0.0
6.91741;9.08675;200.0;5.29678;4.0829;-0.257676;0.00743878;204.53;1.0;0.0;0.0
6.92685;9.0992;200.0;5.28451;4.07345;-0.259393;0.00744355;204.662;1.0;0.0;0.0
6.93641;9.11178;200.0;5.27209;4.06389;-0.261131;0.0074476;204.794;1.0;0.0;0.0
6.94519;9.12334;200.0;5.26069;4.05512;-0.262726;0.00745094;204.926;1.0;0.0;0.0
6.95257;9.13306;200.0;5.2511;4.04773;-0.264069;0.00745332;205.057;1.0;0.0;0.0
6.96006;9.14291;200.0;5.24137;4.04024;-0.265431;0.00745535;205.189;1.0;0.0;0.0
6.96767;9.15291;200.0;5.2315;4.03264;-0.266813;0.00745654;205.32;1.0;0.0;0.0
6.97545;9.16315;200.0;5.2214;4.02485;-0.268229;0.00745773;205.451;1.0;0.0;0.0
6.98328;9.17343;200.0;5.21124;4.01703;-0.269652;0.00745845;205.583;1.0;0.0;0.0
6.99122;9.18386;200.0;5.20094;4.00909;-0.271095;0.00745845;205.714;1.0;0.0;0.0
6.99935;9.19454;200.0;5.1904;4.00096;-0.272573;0.00745845;205.845;1.0;0.0;0.30000001192092896
7.00752;9.20527;200.0;5.1798;3.99279;-0.274058;0.00745845;205.976;1.0;0.0;0.30000001192092896
7.01443;9.19663;200.0;5.18048;3.98571;-0.275335;0.00517452;206.073;1.0;0.0;0.30000001192092896
7.01577;9.13517;200.0;5.21439;3.98428;-0.275589;-0.0030359;206.116;1.0;0.0;0.0
7.01096;9.03208;200.0;5.27931;3.99043;-0.274559;-0.0158418;206.14;1.0;0.0;0.0
7.00096;8.91035;200.0;5.36482;4.00419;-0.272306;-0.0305852;206.18;1.0;0.0;0.0
6.98647;8.81305;168.215;5.44131;4.02302;-0.269172;-0.041509;206.265;1.0;0.0;0.0
6.96591;8.73632;143.026;5.50825;4.04712;-0.26503;-0.0486655;206.359;1.0;0.0;0.0
6.93921;8.67216;130.706;5.56931;4.07628;-0.2599;-0.0530404;206.469;1.0;0.0;0.0
6.90619;8.61502;124.692;5.62763;4.11066;-0.25375;-0.0553296;206.59;1.0;0.0;0.0
6.86729;8.56111;122.262;5.68547;4.15005;-0.246632;-0.0561094;206.72;1.0;0.0;0.0
6.82333;8.50778;121.946;5.74442;4.19388;-0.238668;-0.0558956;206.853;1.0;0.0;0.0
6.77555;8.45342;122.784;5.80529;4.24119;-0.230046;-0.0551268;206.987;1.0;0.0;0.0
6.72454;8.39657;124.126;5.86907;4.29159;-0.220854;-0.0541223;207.121;1.0;0.0;0.0
6.67145;8.3372;125.544;5.93545;4.34407;-0.211281;-0.0530905;207.253;1.0;0.0;0.0
6.61624;8.27448;126.754;6.00516;4.39874;-0.201317;-0.0521501;207.385;1.0;0.0;0.0
6.56092;8.21054;127.641;6.07582;4.4536;-0.191322;-0.0513563;207.516;1.0;0.0;0.0
6.50365;8.14303;128.108;6.15004;4.51052;-0.180961;-0.0507236;207.646;1.0;0.0;0.0
6.44621;8.07425;128.194;6.22536;4.56768;-0.17056;-0.0502425;207.777;1.0;0.0;0.0
6.38893;8.00477;127.95;6.30123;4.62478;-0.160178;-0.0498915;207.907;1.0;0.0;0.0
6.33162;7.93454;127.433;6.37775;4.68195;-0.149785;-0.0496451;208.037;1.0;0.0;-0.30000001192092896
6.27461;7.86415;126.709;6.45435;4.73887;-0.139441;-0.0494795;208.167;1.0;0.0;-0.30000001192092896
6.21829;7.80876;132.01;6.51553;4.7939;-0.129346;-0.04707;208.261;1.0;0.0;-0.30000001192092896
6.16628;7.79598;159.607;6.53322;4.84197;-0.120302;-0.0387378;208.302;1.0;0.0;-0.30000001192092896
6.12078;7.82061;198.311;6.51537;4.88289;-0.112498;-0.0258237;208.323;1.0;0.0;0.0
6.08377;7.87576;187.203;6.47267;4.91678;-0.106084;-0.00999141;208.318;1.0;0.0;0.0
6.05703;7.95079;176.613;6.41747;4.94321;-0.101254;0.00658095;208.318;1.0;0.0;0.0
6.03753;8.0098;167.706;6.37844;4.96448;-0.0975325;0.0190969;208.369;1.0;0.0;0.0
6.02521;8.0526;159.919;6.35194;4.97901;-0.0950722;0.0277048;208.438;1.0;0.0;0.0
6.01972;8.084;149.784;6.33236;4.98638;-0.0938882;0.033278;208.529;1.0;0.0;0.0
6.02111;8.10787;136.852;6.31592;4.98619;-0.0940206;0.0364188;208.64;1.0;0.0;0.0
6.02896;8.12716;132.157;6.30026;4.97884;-0.0953974;0.0376558;208.766;1.0;0.0;0.0
6.04268;8.14468;132.279;6.28353;4.96506;-0.0978965;0.0375171;208.899;1.0;0.0;0.0
6.0615;8.16302;135.347;6.26426;4.94584;-0.101356;0.0365256;209.035;1.0;0.0;0.0
6.08461;8.18416;140.099;6.24145;4.92218;-0.10561;0.0351192;209.171;1.0;0.0;0.0
6.11117;8.20924;145.322;6.21465;4.89505;-0.110495;0.0336192;209.305;1.0;0.0;0.0
6.13987;8.23786;146.816;6.18462;4.86584;-0.115761;0.0322239;209.437;1.0;0.0;0.0
6.17075;8.27078;147.152;6.15084;4.83454;-0.121415;0.0310317;209.568;1.0;0.0;0.0
6.20175;8.30546;147.018;6.11579;4.80323;-0.127081;0.0300734;209.697;1.0;0.0;0.0
6.23364;8.3429;146.564;6.07853;4.77109;-0.132902;0.0293405;209.827;1.0;0.0;0.0
6.26736;8.38417;145.876;6.038;4.7372;-0.139048;0.0288051;209.956;1.0;0.0;0.0
6.3013;8.42685;145.028;5.99643;4.70314;-0.145229;0.0284306;210.085;1.0;0.0;0.0
6.33532;8.47051;144.066;5.95419;4.66905;-0.151418;0.0281798;210.213;1.0;0.0;0.0
6.36945;8.51498;143.022;5.91137;4.63487;-0.157627;0.02802;210.342;1.0;0.0;0.0
6.40113;8.55663;141.935;5.87139;4.60316;-0.163388;0.027925;210.471;1.0;0.0;0.0
6.43309;8.59898;140.81;5.83084;4.57119;-0.169198;0.027874;210.599;1.0;0.0;0.0
6.46516;8.64167;139.661;5.79004;4.53911;-0.175028;0.0278512;210.728;1.0;0.0;0.0
6.49717;8.68442;138.497;5.74923;4.50709;-0.180846;0.0278457;210.856;1.0;0.0;0.0
6.52946;8.72762;137.324;5.70801;4.4748;-0.186715;0.0278503;210.984;1.0;0.0;0.0
6.56187;8.77101;136.146;5.66664;4.4424;-0.192605;0.0278591;211.112;1.0;0.0;0.0
6.5944;8.81456;134.966;5.6251;4.40987;-0.198516;0.0278698;211.241;1.0;0.0;0.0
6.6271;8.85836;133.784;5.58334;4.37717;-0.20446;0.0278802;211.369;1.0;0.0;0.0
6.65984;8.90218;132.603;5.54155;4.34444;-0.210409;0.0278891;211.497;1.0;0.0;0.0
6.69269;8.94615;131.421;5.49962;4.31159;-0.216379;0.0278965;211.625;1.0;0.0;0.0
6.72572;8.99035;130.24;5.45746;4.27857;-0.222382;0.0279025;211.753;1.0;0.0;0.0
6.75878;9.03458;129.059;5.41527;4.2455;-0.228391;0.0279069;211.879;1.0;0.0;0.0
6.79197;9.07896;127.877;5.37293;4.21232;-0.234422;0.0279102;212.007;1.0;0.0;0.30000001192092896
6.82517;9.12336;126.695;5.33057;4.17912;-0.240457;0.0279125;212.136;1.0;0.0;0.30000001192092896
6.85594;9.14701;127.036;5.30015;4.14769;-0.246124;0.0256884;212.23;1.0;0.0;0.30000001192092896
6.8808;9.11688;130.584;5.30117;4.12091;-0.25086;0.0175983;212.27;1.0;0.0;0.0
6.89925;9.0444;135.642;5.33089;4.10089;-0.254394;0.00501585;212.296;1.0;0.0;0.0
6.9117;8.95233;140.89;5.37974;4.08878;-0.256618;-0.00935173;212.334;1.0;0.0;0.0
6.92053;8.88438;144.59;5.4196;4.08169;-0.258024;-0.0200815;212.411;1.0;0.0;0.0
6.92405;8.83649;146.81;5.45085;4.08004;-0.25845;-0.0272654;212.504;1.0;0.0;0.0
6.92189;8.80208;147.724;5.47625;4.08362;-0.257895;-0.0316447;212.611;1.0;0.0;0.0
6.91355;8.77545;147.579;5.4991;4.09277;-0.256287;-0.0338758;212.729;1.0;0.0;0.0
6.89957;8.75203;146.712;5.52208;4.10705;-0.253713;-0.0346706;212.857;1.0;0.0;0.0
6.88064;8.72989;145.319;5.54614;4.12587;-0.250285;-0.0344093;212.991;1.0;0.0;0.0
6.85753;8.70703;143.618;5.57237;4.14864;-0.246124;-0.0334997;213.125;1.0;0.0;0.0
6.83128;8.68182;141.823;5.60152;4.17448;-0.241402;-0.0323554;213.256;1.0;0.0;0.0
6.80288;8.65389;140.044;5.63348;4.20248;-0.236285;-0.0312005;213.389;1.0;0.0;0.0
6.77282;8.62328;138.32;5.66801;4.23217;-0.230863;-0.0301199;213.521;1.0;0.0;0.0
6.7415;8.58987;136.688;5.70503;4.26319;-0.225205;-0.0292022;213.648;1.0;0.0;0.0
6.70935;8.55396;135.158;5.74418;4.29511;-0.219388;-0.0284808;213.78;1.0;0.0;0.0
6.67725;8.5169;133.712;5.78413;4.32704;-0.213573;-0.027928;213.91;1.0;0.0;0.0
6.64537;8.47904;132.337;5.82456;4.35879;-0.207792;-0.0275244;214.038;1.0;0.0;0.0
6.61362;8.44046;131.02;5.86547;4.39046;-0.20203;-0.0272448;214.169;1.0;0.0;0.0
6.58217;8.4016;129.745;5.90647;4.42186;-0.19632;-0.0270597;214.299;1.0;0.0;0.0
6.55069;8.36221;128.502;5.94789;4.45331;-0.190602;-0.026944;214.43;1.0;0.0;0.0
6.51932;8.32262;127.279;5.98941;4.48466;-0.184902;-0.0268768;214.557;1.0;0.0;0.0
6.48807;8.28296;126.069;6.03095;4.5159;-0.179224;-0.0268427;214.688;1.0;0.0;0.0
6.45709;8.24349;124.868;6.07226;4.54687;-0.173593;-0.0268306;214.819;1.0;0.0;0.0
6.42413;8.20142;123.677;6.11627;4.57983;-0.167604;-0.026831;214.947;1.0;0.0;0.0
6.39082;8.15885;122.489;6.1608;4.61314;-0.16155;-0.0268378;215.078;1.0;0.0;0.0
6.35754;8.11629;121.302;6.20531;4.64643;-0.155499;-0.0268477;215.208;1.0;0.0;0.0
6.32445;8.07398;120.113;6.24956;4.67952;-0.149485;-0.0268582;215.337;1.0;0.0;0.0
6.29146;8.0318;118.923;6.29367;4.71251;-0.14349;-0.026868;215.467;1.0;0.0;0.0
6.2585;7.98967;117.731;6.33774;4.74547;-0.137498;-0.0268762;215.598;1.0;0.0;0.0
6.22574;7.9478;116.538;6.38154;4.77824;-0.131543;-0.0268828;215.729;1.0;0.0;0.0
6.19309;7.90609;115.342;6.42516;4.81088;-0.12561;-0.0268877;215.857;1.0;0.0;0.0
6.16056;7.86453;114.145;6.46863;4.84342;-0.119696;-0.0268915;215.988;1.0;0.0;0.0
6.12828;7.82332;112.945;6.51175;4.8757;-0.11383;-0.026894;216.119;1.0;0.0;0.0
6.09597;7.78205;111.745;6.55492;4.90801;-0.107957;-0.0268954;216.247;1.0;0.0;0.0
6.06375;7.74092;110.543;6.59795;4.94023;-0.102102;-0.0268966;216.378;1.0;0.0;0.0
6.03181;7.70015;109.339;6.64061;4.97217;-0.0962967;-0.0268967;216.509;1.0;0.0;0.0
5.99983;7.65932;108.135;6.68333;5.00415;-0.0904838;-0.0268966;216.637;1.0;0.0;-0.30000001192092896
5.96796;7.61864;106.929;6.72589;5.03602;-0.0846916;-0.0268966;216.768;1.0;0.0;-0.30000001192092896
5.93677;7.59305;104.909;6.75344;5.06656;-0.0790855;-0.0246137;216.865;1.0;0.0;-0.30000001192092896
5.91077;7.61143;100.898;6.73798;5.0907;-0.0745414;-0.016366;216.907;1.0;0.0;0.0
5.89174;7.66917;95.6588;6.68758;5.10832;-0.0712191;-0.00341022;216.924;1.0;0.0;0.0
5.88097;7.75194;90.1986;6.61944;5.11976;-0.0691964;0.0115104;216.958;1.0;0.0;0.0
5.8763;7.81916;85.9193;6.5677;5.1265;-0.0681462;0.0225831;217.036;1.0;0.0;0.0
5.87694;7.86898;82.7521;6.53044;5.12796;-0.0680583;0.0298538;217.124;1.0;0.0;0.0
5.88358;7.90832;80.3936;6.5002;5.1229;-0.0691117;0.0343224;217.231;1.0;0.0;0.0
5.89576;7.94012;78.6658;6.47397;5.1116;-0.0712402;0.0365685;217.352;1.0;0.0;0.0
5.91324;7.968;77.3801;6.44886;5.09438;-0.0743901;0.0371985;217.481;1.0;0.0;0.0
5.93528;7.9951;76.3537;6.42273;5.07219;-0.0784095;0.0368234;217.615;1.0;0.0;0.0
5.96139;8.0234;75.4702;6.39431;5.04567;-0.0831937;0.0358346;217.751;1.0;0.0;0.0
5.99062;8.05403;74.6326;6.36313;5.01596;-0.0885522;0.0345865;217.884;1.0;0.0;0.0
6.02194;8.0875;73.7721;6.32919;4.98418;-0.0942893;0.0333519;218.017;1.0;0.0;0.0
6.05528;8.12449;72.8618;6.29205;4.95044;-0.100388;0.0322421;218.15;1.0;0.0;0.0
6.08888;8.16299;71.8968;6.25371;4.91652;-0.106526;0.0313096;218.281;1.0;0.0;0.0
6.1241;8.20503;70.8693;6.21231;4.88105;-0.112952;0.0305774;218.411;1.0;0.0;0.0
6.16043;8.24983;69.7873;6.16859;4.84453;-0.119573;0.0300319;218.542;1.0;0.0;0.0
6.19682;8.29576;68.6639;6.12406;4.80802;-0.126199;0.0296413;218.672;1.0;0.0;0.0
6.23342;8.34285;67.5078;6.07865;4.77133;-0.13286;0.0293746;218.801;1.0;0.0;0.0
6.27016;8.39077;66.327;6.03263;4.73453;-0.139543;0.0292023;218.932;1.0;0.0;0.0
6.30718;8.43956;65.1284;5.98592;4.69748;-0.146275;0.0290984;219.063;1.0;0.0;0.0
6.342;8.48574;63.9251;5.94181;4.66264;-0.152604;0.0290419;219.192;1.0;0.0;0.0
6.37668;8.53196;62.7147;5.89772;4.62795;-0.158909;0.029016;219.322;1.0;0.0;0.0
6.41164;8.57868;61.4986;5.85321;4.59299;-0.165262;0.0290096;219.452;1.0;0.0;0.0
6.44655;8.62542;60.2796;5.8087;4.55808;-0.171606;0.0290141;219.582;1.0;0.0;0.0
6.48158;8.67236;59.0587;5.76402;4.52306;-0.177972;0.0290238;219.712;1.0;0.0;0.0
6.51663;8.71935;57.8366;5.71929;4.488;-0.184343;0.0290352;219.842;1.0;0.0;0.30000001192092896
6.55189;8.76661;56.6134;5.67432;4.45275;-0.19075;0.0290465;219.972;1.0;0.0;0.30000001192092896
6.58532;8.79343;55.8409;5.64174;4.4186;-0.196905;0.0266794;220.065;1.0;0.0;0.30000001192092896
