SPEED_X;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL_CODE;LABEL_NAME
242,59900;0,05558;-0,24763;14,47760;26,73760;50,32980;74,59020;111,33600;14,52750;7,71662;1;Accelera
242,63300;0,05013;-0,25765;14,44700;26,44420;49,40170;73,14690;109,38100;14,62400;7,68081;1;Accelera
242,66600;0,04417;-0,26694;14,39680;26,10840;48,39000;71,56040;107,20900;14,77170;7,65879;1;Accelera
242,70000;0,03795;-0,27536;14,33340;25,75260;47,35280;69,92820;104,95700;14,96310;7,64901;1;Accelera
242,73200;0,03172;-0,28279;14,25990;25,38930;46,32550;68,30800;102,70800;15,19410;7,65088;1;Accelera
242,76400;0,02550;-0,28916;14,17850;25,02480;45,32550;66,73270;100,50900;15,46360;7,66420;1;Accelera
242,79500;0,01938;-0,29430;14,08850;24,65970;44,35520;65,20930;98,37460;15,77720;7,69060;1;Accelera
242,82500;0,01340;-0,29810;13,98930;24,29260;43,41330;63,73520;96,30550;16,14130;7,73158;1;Accelera
242,85500;0,00746;-0,30058;13,88080;23,92250;42,49560;62,30540;94,29500;16,56240;7,78777;1;Accelera
242,88400;0,00162;-0,30177;13,76350;23,54830;41,59790;60,91200;92,33280;17,04780;7,85934;1;Accelera
242,91300;-0,00416;-0,30157;13,63550;23,16720;40,71260;59,54430;90,40380;17,61210;7,94853;1;Accelera
242,94200;-0,00996;-0,29996;13,49670;22,77740;39,83520;58,19460;88,49730;18,27040;8,05639;2;Gira Destra
242,92800;-0,01293;-0,29738;13,40730;22,54570;39,40250;57,61620;87,78440;18,70740;8,13487;1;Accelera
242,90400;-0,01022;-0,29445;13,42950;22,64020;39,87360;58,60430;89,50220;18,53610;8,12924;1;Accelera
242,92100;-0,00946;-0,29053;13,40300;22,60780;40,04410;59,08070;90,42710;18,60860;8,16517;1;Accelera
242,94000;-0,01136;-0,28565;13,31220;22,40930;39,77370;58,79810;90,19190;19,01660;8,25509;1;Accelera
242,96200;-0,01513;-0,27992;13,17700;22,10110;39,20280;57,99400;89,15630;19,68950;8,38605;1;Accelera
242,98900;-0,02016;-0,27328;13,01060;21,72190;38,43910;56,85290;87,59670;20,55600;8,55134;2;Gira Destra
242,97100;-0,02356;-0,26600;12,87050;21,43570;37,93340;56,16220;86,73350;21,23910;8,70090;2;Gira Destra
242,88600;-0,02159;-0,25868;12,83340;21,46030;38,28990;56,98750;88,23310;21,15420;8,75805;1;Accelera
242,82000;-0,01651;-0,25137;12,85530;21,67580;39,18910;58,76560;91,18110;20,65450;8,76118;1;Accelera
242,81500;-0,01449;-0,24350;12,81240;21,72060;39,61250;59,71020;92,82140;20,56160;8,82428;1;Accelera
242,82100;-0,01586;-0,23509;12,70080;21,57420;39,48780;59,68810;92,98640;20,86010;8,95142;1;Accelera
242,83800;-0,01951;-0,22614;12,54550;21,29580;38,97600;58,98090;92,11100;21,43660;9,12819;1;Accelera
242,86400;-0,02472;-0,21660;12,36230;20,93120;38,20920;57,81620;90,52980;22,23160;9,34339;2;Gira Destra
242,84700;-0,02904;-0,20664;12,20120;20,63000;37,62150;56,96220;89,41400;22,91110;9,53977;2;Gira Destra
242,75800;-0,02873;-0,19668;12,13040;20,59710;37,80460;57,47870;90,40480;22,91970;9,63884;2;Gira Destra
242,64800;-0,02469;-0,18686;12,13610;20,79150;38,65210;59,17810;93,17800;22,40010;9,65452;1;Accelera
242,55600;-0,01909;-0,17717;12,18180;21,10650;39,86360;61,51180;96,83820;21,70140;9,62943;1;Accelera
242,53400;-0,01685;-0,16706;12,16780;21,23330;40,51810;62,84590;98,96080;21,43880;9,66418;1;Accelera
242,53300;-0,01684;-0,15664;12,09040;21,15290;40,53760;63,04880;99,40690;21,57040;9,75945;1;Accelera
242,54600;-0,01781;-0,14645;11,96770;20,92100;40,08010;62,40160;98,60510;21,98540;9,89845;2;Gira Destra
242,52600;-0,01877;-0,13669;11,84990;20,69770;39,63820;61,77050;97,81820;22,39390;10,03280;2;Gira Destra
242,43900;-0,01653;-0,12777;11,80020;20,68070;39,81410;62,23060;98,62160;22,39450;10,09560;2;Gira Destra
242,32600;-0,01141;-0,11971;11,81260;20,85440;40,57060;63,71080;100,88600;22,03800;10,09270;1;Accelera
242,23300;-0,00484;-0,11248;11,86170;21,13940;41,66890;65,77590;103,93700;21,52500;10,05360;1;Accelera
242,21800;-0,00114;-0,10561;11,86070;21,25480;42,23070;66,87760;105,58200;21,32900;10,06440;1;Accelera
242,22300;-0,00042;-0,09909;11,80590;21,18490;42,19160;66,91760;105,71800;21,43400;10,12630;1;Accelera
242,24400;-0,00189;-0,09292;11,71300;20,98070;41,70970;66,17230;104,74600;21,75630;10,22470;1;Accelera
242,27500;-0,00490;-0,08699;11,59380;20,68470;40,92500;64,88210;102,99400;22,24980;10,35080;2;Gira Destra
242,26400;-0,00712;-0,08139;11,49420;20,44870;40,32210;63,90360;101,66600;22,66000;10,45900;2;Gira Destra
242,18200;-0,00519;-0,07653;11,47900;20,48140;40,56240;64,41210;102,45100;22,58010;10,47800;1;Accelera
242,11500;-0,00049;-0,07234;11,52250;20,70100;41,39180;65,95100;104,67800;22,17840;10,43580;1;Accelera
242,11900;0,00187;-0,06825;11,52370;20,77770;41,75880;66,66480;105,72000;22,03960;10,43790;1;Accelera
242,13600;0,00160;-0,06420;11,47580;20,68650;41,57860;66,41380;105,41000;22,18040;10,48960;1;Accelera
242,16300;-0,00050;-0,06019;11,39400;20,48120;41,02440;65,49800;104,16800;22,51990;10,57650;1;Accelera
242,19400;-0,00379;-0,05616;11,29100;20,20400;40,23670;64,16230;102,32000;23,00570;10,68780;2;Gira Destra
242,18200;-0,00571;-0,05225;11,21500;20,01660;39,73840;63,33440;101,18300;23,34460;10,77170;2;Gira Destra
242,10200;-0,00269;-0,04891;11,23480;20,14160;40,23850;64,28390;102,56800;23,08700;10,75020;2;Gira Destra
242,00000;0,00434;-0,04629;11,33680;20,53480;41,60370;66,74380;106,04300;22,38160;10,64250;1;Accelera
241,91500;0,01314;-0,04442;11,48340;21,07610;43,45400;70,00240;110,52000;21,53720;10,49680;1;Accelera
241,89600;0,01848;-0,04278;11,56950;21,40950;44,61840;72,02520;113,23700;21,07420;10,41650;1;Accelera
241,89500;0,02037;-0,04142;11,59170;21,51470;45,00990;72,70890;114,14200;20,93590;10,39730;1;Accelera
241,91200;0,01978;-0,04038;11,56860;21,45220;44,82880;72,40640;113,72900;21,01760;10,41970;2;Gira Destra
241,89200;0,01909;-0,03981;11,54870;21,39200;44,63970;72,08150;113,27900;21,09700;10,43880;2;Gira Destra
241,80300;0,02153;-0,04009;11,59960;21,56660;45,21010;73,03570;114,51300;20,86990;10,39140;2;Gira Destra
241,69000;0,02678;-0,04125;11,71730;21,96340;46,50210;75,17960;117,28500;20,38430;10,28490;2;Gira Destra
241,56100;0,03413;-0,04335;11,89140;22,55070;48,40820;78,28800;121,24700;19,73220;10,13410;1;Accelera
241,45000;0,04217;-0,04639;12,09620;23,24000;50,62790;81,82190;125,98700;19,05120;9,96626;1;Accelera
241,42000;0,04700;-0,04994;12,24140;23,70390;52,06010;84,02340;129,21500;18,62970;9,85004;1;Accelera
241,41600;0,04860;-0,05399;12,32280;23,91760;52,61980;84,81480;130,56400;18,43290;9,78160;1;Accelera
241,43300;0,04777;-0,05854;12,35560;23,93680;52,50270;84,52870;130,33800;18,39490;9,74705;2;Gira Destra
241,41700;0,04661;-0,06370;12,38800;23,94030;52,31040;84,11480;129,92200;18,36640;9,71128;2;Gira Destra
241,33100;0,04809;-0,06980;12,49010;24,18510;52,89550;84,90690;131,43400;18,13660;9,62369;2;Gira Destra
241,22100;0,05215;-0,07678;12,66210;24,67280;54,25430;86,88440;135,06400;17,72220;9,48747;1;Accelera
241,13300;0,05761;-0,08466;12,87990;25,31740;56,08990;89,54980;140,28500;17,21720;9,32325;1;Accelera
241,12600;0,06040;-0,09291;13,04190;25,74140;57,16770;91,02150;143,71200;16,88320;9,19675;1;Accelera
241,14100;0,06041;-0,10149;13,14090;25,91550;57,40260;91,20970;144,81000;16,71240;9,10854;1;Accelera
241,16900;0,05838;-0,11036;13,19390;25,90570;57,02580;90,47280;144,06900;16,65390;9,04620;1;Accelera
241,20500;0,05495;-0,11941;13,21440;25,77120;56,24250;89,11070;142,02500;16,67460;9,00208;2;Gira Destra
