SPEEDX;SPEEDY;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_4;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_14;LABEL
185.7020;-0.0064;-0.0580;0.1946;5.5232;8.0634;21.1324;81.1071;37.7491;14.4715;9.0314;0
185.8730;-0.0065;-0.0580;0.2055;5.4484;7.9546;21.2060;80.0742;37.4003;14.5343;9.1138;0
186.0430;-0.0064;-0.0580;0.2163;5.3741;7.8524;21.3224;79.0383;37.0413;14.5845;9.1928;0
186.2140;-0.0065;-0.0580;0.2273;5.2992;7.7578;21.4806;78.0041;36.6753;14.6241;9.2648;0
186.3850;-0.0065;-0.0580;0.2381;5.2247;7.6726;21.6928;76.9666;36.2992;14.6516;9.3285;0
186.5550;-0.0065;-0.0580;0.2491;5.1517;7.5954;21.9593;75.9299;35.9169;14.6691;9.3853;0
186.7260;-0.0065;-0.0580;0.2600;5.0853;7.5280;22.2948;74.8911;35.5254;14.6753;9.4342;0
186.8970;-0.0065;-0.0580;0.2709;5.0249;7.4693;22.7060;73.8525;35.1274;14.6717;9.4762;0
187.0680;-0.0061;-0.0538;0.2815;4.9712;7.4207;23.2124;72.8105;34.7206;14.6573;9.5105;0
187.2340;-0.0056;-0.0486;0.2912;4.9238;7.3814;23.8294;71.7687;34.3076;14.6337;9.5379;0
187.4070;-0.0056;-0.0433;0.2999;4.8832;7.3525;24.5884;70.7265;33.8873;14.6000;9.5580;0
187.5800;-0.0055;-0.0381;0.3076;4.8491;7.3337;25.5306;69.6836;33.4606;14.5572;9.5714;1
187.7310;0.2847;-0.0348;0.3146;4.8128;7.2993;26.0841;69.4401;33.2334;14.5517;9.5946;1
187.8480;-0.0223;-0.0360;0.3213;4.7604;7.2101;25.2410;71.2664;33.5037;14.6528;9.6534;1
187.9720;-0.9209;-0.0408;0.3280;4.6953;7.0791;23.5730;75.0920;34.1715;14.8401;9.7413;0
188.1120;-2.3485;-0.0462;0.3345;4.6296;6.9453;22.0637;79.8854;34.9212;15.0438;9.8342;0
188.2630;-3.2357;-0.0483;0.3405;4.5798;6.8566;21.3707;83.3047;35.2915;15.1621;9.8961;0
188.4190;-3.5562;-0.0480;0.3462;4.5414;6.7999;21.1590;85.4161;35.3689;15.2149;9.9346;0
188.5870;-3.4860;-0.0457;0.3515;4.5121;6.7682;21.3026;86.3291;35.2192;15.2159;9.9542;0
188.7600;-3.1440;-0.0420;0.3566;4.4901;6.7564;21.7532;86.2161;34.9034;15.1765;9.9589;0
188.9300;-2.6832;-0.0373;0.3612;4.4741;6.7594;22.4736;85.4086;34.4835;15.1100;9.9529;0
189.1080;-2.2113;-0.0321;0.3654;4.4632;6.7739;23.4538;84.2323;34.0112;15.0271;9.9394;1
189.2590;-1.5056;-0.0280;0.3693;4.4507;6.7792;24.2963;83.9216;33.6816;14.9698;9.9333;1
189.3760;-1.3248;-0.0277;0.3731;4.4248;6.7410;24.1352;86.4443;33.7886;15.0015;9.9578;1
189.4820;-1.7084;-0.0306;0.3770;4.3863;6.6634;23.0875;92.1709;34.3198;15.1148;10.0108;1
189.5860;-2.4864;-0.0360;0.3811;4.3385;6.5582;21.6478;101.5180;35.2110;15.2894;10.0855;0
189.7070;-3.6802;-0.0414;0.3854;4.2900;6.4525;20.4016;113.5560;36.2191;15.4717;10.1630;0
189.8510;-4.3633;-0.0436;0.3893;4.2549;6.3869;19.8498;123.4970;36.8458;15.5694;10.2106;0
190.0080;-4.4827;-0.0432;0.3931;4.2298;6.3505;19.7355;130.6840;37.1445;15.6001;10.2347;0
190.1760;-4.2130;-0.0407;0.3968;4.2123;6.3369;19.9553;134.7740;37.1678;15.5778;10.2401;0
190.3490;-3.7009;-0.0368;0.4002;4.2008;6.3410;20.4612;136.0540;36.9814;15.5161;10.2314;0
190.5240;-3.1009;-0.0320;0.4034;4.1946;6.3586;21.1825;135.3780;36.6634;15.4284;10.2126;0
190.7030;-2.4952;-0.0265;0.4063;4.1930;6.3874;21.9933;133.4840;36.2691;15.3239;10.1866;0
190.8820;-1.9247;-0.0207;0.4087;4.1964;6.4264;22.8572;130.9320;35.8346;15.2079;10.1545;0
191.0590;-1.4313;-0.0147;0.4104;4.2046;6.4748;23.7404;128.2100;35.3926;15.0851;10.1178;0
191.2370;-1.0331;-0.0088;0.4115;4.2180;6.5320;24.6151;125.6210;34.9639;14.9586;10.0771;0
191.4150;-0.7206;-0.0029;0.4117;4.2371;6.5988;25.4744;123.2380;34.5526;14.8285;10.0321;0
191.5910;-0.4836;0.0029;0.4112;4.2624;6.6760;26.3119;121.0980;34.1609;14.6946;9.9828;0
191.7670;-0.3111;0.0085;0.4097;4.2941;6.7643;27.1246;119.1990;33.7887;14.5571;9.9288;0
191.9440;-0.1898;0.0140;0.4072;4.3331;6.8648;27.9150;117.5100;33.4329;14.4169;9.8697;0
192.1200;-0.1070;0.0195;0.4039;4.3792;6.9781;28.6841;115.9910;33.0908;14.2788;9.8054;0
192.2960;-0.0526;0.0248;0.3995;4.4329;7.1050;29.4355;114.6060;32.7597;14.1426;9.7358;0
192.4720;-0.0184;0.0302;0.3941;4.4948;7.2469;30.1752;113.3180;32.4355;14.0073;9.6603;0
192.6470;0.0018;0.0354;0.3877;4.5645;7.4036;30.9030;112.1070;32.1179;13.8732;9.5793;0
192.8230;0.0129;0.0406;0.3803;4.6428;7.5727;31.6252;110.9440;31.8034;13.7393;9.4922;0
192.9990;0.0180;0.0458;0.3719;4.7291;7.7417;32.3391;109.8220;31.4928;13.6063;9.4009;0
193.1740;0.0195;0.0510;0.3625;4.8246;7.9114;33.0524;108.7190;31.1826;13.4729;9.3089;0
193.3490;0.0192;0.0562;0.3520;4.9270;8.0805;33.7608;107.6360;30.8745;13.3401;9.2171;0
193.5240;0.0179;0.0614;0.3406;5.0303;8.2499;34.4692;106.5590;30.5663;13.2070;9.1252;0
193.6990;0.0164;0.0665;0.3281;5.1337;8.4194;35.1771;105.4870;30.2584;13.0739;9.0332;0
193.8720;0.0146;0.0693;0.3147;5.2371;8.5890;35.8842;104.4200;29.9506;12.9407;8.9412;0
194.0470;0.0131;0.0693;0.3011;5.3407;8.7589;36.5924;103.3510;29.6423;12.8074;8.8490;0
194.2220;0.0122;0.0693;0.2876;5.4442;8.9286;37.3001;102.2820;29.3342;12.6741;8.7569;0
194.3950;0.0112;0.0693;0.2740;5.5480;9.0988;38.0092;101.2120;29.0254;12.5404;8.6645;0
194.5680;0.0102;0.0693;0.2604;5.6517;9.2687;38.7169;100.1440;28.7172;12.4071;8.5723;0
194.7400;0.0096;0.0693;0.2468;5.7558;9.4393;39.4279;99.0711;28.4074;12.2730;8.4797;0
194.9130;0.0094;0.0693;0.2332;5.8596;9.6095;40.1372;97.9984;28.0985;12.1394;8.3873;0
195.0870;0.0093;0.0693;0.2196;5.9638;9.7803;40.8494;96.9211;27.7882;12.0052;8.2946;0
195.2600;0.0092;0.0693;0.2060;6.0677;9.9507;41.5595;95.8468;27.4788;11.8714;8.2021;0
195.4330;0.0091;0.0693;0.1923;6.1721;10.1219;42.2729;94.7672;27.1679;11.7370;8.1092;0
195.6080;0.0091;0.0692;0.1787;6.2762;10.2926;42.9845;93.6899;26.8578;11.6028;8.0165;0
195.7820;0.0090;0.0692;0.1650;6.3808;10.4641;43.6989;92.6084;26.5464;11.4682;7.9234;0
195.9540;0.0089;0.0692;0.1513;6.4853;10.6353;44.4121;91.5290;26.2355;11.3337;7.8304;0
196.1280;0.0089;0.0692;0.1376;6.5899;10.8067;45.1265;90.4468;25.9240;11.1990;7.7374;0
196.3030;0.0089;0.0692;0.1239;6.6945;10.9784;45.8416;89.3634;25.6122;11.0641;7.6442;0
196.4760;0.0089;0.0692;0.1102;6.7993;11.1501;46.5569;88.2795;25.3003;10.9293;7.5510;0
196.6500;0.0089;0.0692;0.0965;6.9042;11.3221;47.2737;87.1928;24.9876;10.7941;7.4575;0
196.8250;0.0090;0.0692;0.0828;7.0090;11.4938;47.9889;86.1085;24.6756;10.6592;7.3643;0
197.0000;0.0090;0.0692;0.0690;7.1142;11.6664;48.7076;85.0187;24.3621;10.5236;7.2706;0
197.1710;0.0090;0.0692;0.0553;7.2191;11.8383;49.4232;83.9336;24.0498;10.3885;7.1773;0
197.3470;0.0092;0.0692;0.0415;7.3245;12.0111;50.1427;82.8420;23.7358;10.2528;7.0835;0
197.5230;0.0093;0.0692;0.0277;7.4295;12.1832;50.8597;81.7539;23.4228;10.1175;6.9900;0
197.6940;0.0091;0.0692;0.0139;7.5349;12.3560;51.5788;80.6627;23.1089;9.9817;6.8961;0
197.8700;0.0093;0.0692;0.0001;7.6403;12.5286;52.2976;79.5714;22.7951;9.8461;6.8024;0
198.0470;0.0094;0.0692;-0.0137;7.7458;12.7016;53.0178;78.4776;22.4806;9.7101;6.7084;0
198.2230;0.0095;0.0692;-0.0275;7.8514;12.8747;53.7384;77.3831;22.1660;9.5741;6.6144;0
198.3940;0.0095;0.0692;-0.0413;7.9570;13.0479;54.4587;76.2890;21.8513;9.4380;6.5204;0
198.5730;0.0098;0.0692;-0.0552;8.0629;13.2214;55.1811;75.1910;21.5357;9.3016;6.4262;0
198.7500;0.0099;0.0692;-0.0690;8.1686;13.3947;55.9022;74.0950;21.2207;9.1655;6.3320;0
198.9160;0.0095;0.0692;-0.0829;8.2747;13.5686;56.6244;72.9977;20.9046;9.0288;6.2376;1
199.0750;0.2584;0.0672;-0.0965;8.3629;13.6843;56.2953;74.0042;20.7578;8.9207;6.1538;1
199.2180;-0.1378;0.0613;-0.1095;8.4140;13.6814;53.9982;79.9703;20.9634;8.8712;6.0920;1
199.3490;-0.9563;0.0524;-0.1216;8.4348;13.5882;50.6226;92.2918;21.4757;8.8704;6.0493;0
199.4740;-2.4230;0.0424;-0.1329;8.4419;13.4623;47.2885;112.5600;22.1585;8.8931;6.0168;0
199.6410;-3.4393;0.0351;-0.1438;8.4668;13.4045;45.2545;134.3200;22.6315;8.8837;5.9749;0
199.8100;-3.7940;0.0303;-0.1542;8.5070;13.4060;44.1710;153.4530;22.8688;8.8438;5.9248;0
199.9720;-3.7099;0.0276;-0.1638;8.5570;13.4488;43.7068;166.9480;22.9135;8.7823;5.8701;0
200.1530;-3.4448;0.0259;-0.1728;8.6103;13.5106;43.5454;176.0050;22.8561;8.7117;5.8147;0
200.3400;-3.0292;0.0252;-0.1812;8.6669;13.5908;43.6638;178.8190;22.6981;8.6325;5.7586;0
200.5270;-2.4928;0.0253;-0.1891;8.7259;13.6852;43.9983;176.0610;22.4632;8.5474;5.7025;0
200.7040;-1.9734;0.0258;-0.1965;8.7841;13.7833;44.4236;170.9880;22.2022;8.4624;5.6482;0
200.8940;-1.5260;0.0265;-0.2035;8.8405;13.8798;44.8663;165.6090;21.9424;8.3800;5.5961;0
201.0810;-1.1273;0.0272;-0.2103;8.8958;13.9763;45.3378;159.8410;21.6793;8.2991;5.5454;0
201.2620;-0.7920;0.0279;-0.2168;8.9495;14.0702;45.8024;154.4680;21.4254;8.2210;5.4965;0
201.4480;-0.5374;0.0285;-0.2232;9.0011;14.1597;46.2295;149.9970;21.1892;8.1461;5.4491;0
201.6340;-0.3497;0.0290;-0.2295;9.0513;14.2453;46.6227;146.2590;20.9679;8.0738;5.4030;0
201.8200;-0.2109;0.0294;-0.2357;9.1002;14.3278;46.9854;143.1220;20.7590;8.0036;5.3577;0
202.0010;-0.1145;0.0297;-0.2419;9.1482;14.4074;47.3178;140.5230;20.5612;7.9350;5.3132;0
202.1870;-0.0514;0.0299;-0.2480;9.1954;14.4849;47.6237;138.3690;20.3725;7.8677;5.2690;0
202.3730;-0.0119;0.0300;-0.2542;9.2419;14.5603;47.9084;136.5400;20.1913;7.8015;5.2254;0
202.5570;0.0111;0.0301;-0.2604;9.2882;14.6347;48.1781;134.9480;20.0143;7.7357;5.1817;0
202.7410;0.0228;0.0302;-0.2665;9.3340;14.7078;48.4347;133.5380;19.8418;7.6706;5.1384;0
202.9260;0.0275;0.0303;-0.2727;9.3798;14.7806;48.6839;132.2410;19.6712;7.6056;5.0951;0
203.1100;0.0276;0.0303;-0.2789;9.4256;14.8530;48.9276;131.0290;19.5018;7.5406;5.0516;0
203.2950;0.0255;0.0303;-0.2850;9.4711;14.9248;49.1662;129.8730;19.3344;7.4761;5.0084;0
203.4780;0.0222;0.0303;-0.2913;9.5171;14.9972;49.4050;128.7370;19.1658;7.4109;4.9647;0
203.6620;0.0188;0.0303;-0.2974;9.5626;15.0690;49.6403;127.6300;18.9989;7.3463;4.9214;0
203.8460;0.0157;0.0303;-0.3037;9.6084;15.1411;49.8767;126.5180;18.8310;7.2813;4.8779;0
204.0290;0.0129;0.0303;-0.3099;9.6542;15.2132;50.1125;125.4160;18.6634;7.2163;4.8343;0
204.2110;0.0104;0.0303;-0.3161;9.7000;15.2852;50.3479;124.3160;18.4957;7.1513;4.7907;0
204.3930;0.0088;0.0303;-0.3224;9.7461;15.3578;50.5855;123.1980;18.3270;7.0860;4.7469;0
204.5780;0.0077;0.0303;-0.3286;9.7919;15.4298;50.8216;122.0880;18.1593;7.0210;4.7034;0
204.7580;0.0067;0.0302;-0.3348;9.8380;15.5024;51.0595;120.9680;17.9904;6.9556;4.6596;1
204.9060;0.3497;0.0278;-0.3408;9.8601;15.5005;50.4340;130.4810;18.0434;6.9211;4.6270;0
205.0690;-0.5176;0.0217;-0.3460;9.8450;15.3865;48.6140;166.0850;18.4529;6.9358;4.6130;0
205.2440;-1.1878;0.0175;-0.3510;9.8461;15.3284;47.5189;200.0000;18.7009;6.9298;4.5929;0
205.4180;-1.4049;0.0151;-0.3557;9.8595;15.3143;46.9577;200.0000;18.8020;6.9076;4.5685;0
205.5940;-1.3815;0.0137;-0.3601;9.8798;15.3264;46.7123;200.0000;18.8078;6.8762;4.5424;0
205.7770;-1.2126;0.0131;-0.3642;9.9044;15.3558;46.6773;200.0000;18.7475;6.8391;4.5155;0
205.9520;-0.9740;0.0130;-0.3680;9.9309;15.3953;46.7744;200.0000;18.6469;6.7997;4.4890;0
206.1260;-0.7567;0.0130;-0.3716;9.9573;15.4371;46.9133;200.0000;18.5359;6.7606;4.4635;0
206.3100;-0.5710;0.0132;-0.3750;9.9833;15.4795;47.0736;200.0000;18.4209;6.7224;4.4388;0
206.4820;-0.4042;0.0134;-0.3782;10.0089;15.5227;47.2535;200.0000;18.3023;6.6847;4.4149;0
206.6530;-0.2742;0.0136;-0.3814;10.0336;15.5640;47.4222;200.0000;18.1895;6.6485;4.3917;0
206.8240;-0.1851;0.0138;-0.3845;10.0577;15.6036;47.5767;200.0000;18.0826;6.6132;4.3690;0
207.0040;-0.1189;0.0139;-0.3875;10.0809;15.6416;47.7214;200.0000;17.9806;6.5792;4.3470;0
207.1730;-0.0702;0.0140;-0.3905;10.1037;15.6787;47.8578;200.0000;17.8818;6.5456;4.3253;0
207.3390;-0.0400;0.0141;-0.3936;10.1263;15.7149;47.9840;200.0000;17.7861;6.5123;4.3036;0
207.5190;-0.0211;0.0142;-0.3965;10.1483;15.7498;48.1015;200.0000;17.6943;6.4799;4.2823;0
207.6830;-0.0090;0.0142;-0.3995;10.1705;15.7848;48.2160;200.0000;17.6027;6.4472;4.2608;0
207.8460;-0.0020;0.0142;-0.4025;10.1923;15.8189;48.3253;200.0000;17.5135;6.4150;4.2397;0
208.0120;0.0016;0.0142;-0.4055;10.2143;15.8532;48.4330;200.0000;17.4241;6.3826;4.2183;0
208.1840;0.0031;0.0142;-0.4085;10.2361;15.8872;48.5384;200.0000;17.3357;6.3504;4.1970;0
208.3440;0.0036;0.0143;-0.4115;10.2579;15.9211;48.6428;200.0000;17.2475;6.3182;4.1758;0
208.5010;0.0036;0.0143;-0.4145;10.2798;15.9551;48.7471;200.0000;17.1592;6.2859;4.1544;0
208.6740;0.0033;0.0143;-0.4175;10.3016;15.9889;48.8505;200.0000;17.0714;6.2537;4.1332;0
208.8300;0.0029;0.0143;-0.4205;10.3235;16.0229;48.9546;200.0000;16.9829;6.2213;4.1117;0
208.9830;0.0026;0.0143;-0.4235;10.3453;16.0568;49.0579;200.0000;16.8950;6.1891;4.0905;0
209.1520;0.0025;0.0143;-0.4265;10.3672;16.0908;49.1620;200.0000;16.8065;6.1567;4.0690;0
209.3040;0.0020;0.0143;-0.4295;10.3889;16.1245;49.2644;200.0000;16.7191;6.1246;4.0478;0
209.4530;0.0016;0.0143;-0.4326;10.4110;16.1588;49.3689;200.0000;16.6300;6.0920;4.0263;0
209.6000;0.0016;0.0143;-0.4356;10.4328;16.1925;49.4719;200.0000;16.5424;6.0599;4.0050;0
209.7640;0.0015;0.0143;-0.4386;10.4548;16.2267;49.5766;200.0000;16.4534;6.0273;3.9835;0
209.9100;0.0012;0.0142;-0.4416;10.4766;16.2605;49.6797;200.0000;16.3656;5.9951;3.9622;0
210.0530;0.0012;0.0142;-0.4446;10.4988;16.2949;49.7846;200.0000;16.2763;5.9624;3.9406;0
210.2080;0.0012;0.0142;-0.4477;10.5206;16.3288;49.8880;200.0000;16.1883;5.9301;3.9193;0
210.3510;0.0012;0.0142;-0.4507;10.5427;16.3630;49.9927;200.0000;16.0992;5.8975;3.8977;0
210.4960;0.0013;0.0142;-0.4537;10.5646;16.3971;50.0969;200.0000;16.0106;5.8650;3.8763;0
210.6410;0.0013;0.0142;-0.4567;10.5867;16.4314;50.2013;200.0000;15.9217;5.8325;3.8547;0
210.7860;0.0013;0.0142;-0.4598;10.6087;16.4656;50.3058;200.0000;15.8329;5.7999;3.8332;0
210.9370;0.0014;0.0142;-0.4628;10.6308;16.4998;50.4104;200.0000;15.7439;5.7673;3.8117;0
211.0890;0.0014;0.0142;-0.4658;10.6528;16.5340;50.5149;200.0000;15.6550;5.7348;3.7902;0
211.2360;0.0014;0.0142;-0.4689;10.6749;16.5682;50.6192;200.0000;15.5662;5.7022;3.7686;0
211.3890;0.0014;0.0142;-0.4719;10.6970;16.6026;50.7243;200.0000;15.4769;5.6695;3.7470;0
211.5420;0.0015;0.0142;-0.4750;10.7191;16.6369;50.8291;200.0000;15.3877;5.6368;3.7254;0
211.6910;0.0015;0.0142;-0.4780;10.7413;16.6713;50.9342;200.0000;15.2983;5.6041;3.7038;0
211.8430;0.0015;0.0142;-0.4811;10.7634;16.7056;51.0390;200.0000;15.2092;5.5714;3.6822;0
211.9940;0.0016;0.0142;-0.4841;10.7856;16.7401;51.1444;199.1570;15.1195;5.5386;3.6605;0
212.1450;0.0016;0.0142;-0.4872;10.8077;16.7744;51.2492;197.9830;15.0304;5.5059;3.6389;0
212.2950;0.0016;0.0142;-0.4902;10.8300;16.8089;51.3547;196.8020;14.9407;5.4731;3.6172;0
212.4460;0.0016;0.0142;-0.4933;10.8521;16.8432;51.4595;195.6270;14.8515;5.4404;3.5956;0
212.5960;0.0016;0.0142;-0.4963;10.8745;16.8780;51.5657;194.4370;14.7612;5.4073;3.5738;0
212.7460;0.0016;0.0142;-0.4994;10.8966;16.9123;51.6706;193.2620;14.6720;5.3746;3.5522;0
212.8950;0.0016;0.0142;-0.5025;10.9189;16.9470;51.7766;192.0760;14.5819;5.3416;3.5303;0
213.0440;0.0016;0.0142;-0.5055;10.9411;16.9814;51.8816;190.8980;14.4925;5.3089;3.5087;0
213.1940;0.0016;0.0142;-0.5086;10.9636;17.0163;51.9882;189.7050;14.4019;5.2757;3.4868;0
213.3430;0.0016;0.0142;-0.5117;10.9857;17.0506;52.0931;188.5290;14.3127;5.2430;3.4652;0
213.4910;0.0016;0.0142;-0.5147;11.0082;17.0855;52.1997;187.3360;14.2220;5.2098;3.4432;0
213.6380;0.0016;0.0142;-0.5178;11.0303;17.1199;52.3047;186.1590;14.1327;5.1771;3.4216;0
213.7880;0.0016;0.0142;-0.5209;11.0529;17.1549;52.4117;184.9610;14.0417;5.1438;3.3996;0
213.9350;0.0016;0.0142;-0.5239;11.0750;17.1892;52.5166;183.7850;13.9525;5.1111;3.3780;0
214.0810;0.0016;0.0142;-0.5271;11.0977;17.2245;52.6243;182.5790;13.8609;5.0775;3.3558;0
214.2300;0.0016;0.0142;-0.5301;11.1198;17.2588;52.7291;181.4050;13.7718;5.0449;3.3342;0
214.3760;0.0016;0.0142;-0.5332;11.1425;17.2940;52.8366;180.2010;13.6804;5.0114;3.3121;0
214.5200;0.0015;0.0142;-0.5363;11.1647;17.3285;52.9420;179.0200;13.5908;4.9786;3.2904;0
214.6690;0.0015;0.0142;-0.5394;11.1873;17.3636;53.0493;177.8170;13.4994;4.9451;3.2683;0
214.8130;0.0015;0.0142;-0.5425;11.2096;17.3981;53.1546;176.6380;13.4099;4.9123;3.2466;0
214.9560;0.0014;0.0142;-0.5456;11.2322;17.4332;53.2620;175.4350;13.3185;4.8788;3.2245;0
215.1000;0.0014;0.0142;-0.5486;11.2546;17.4679;53.3681;174.2460;13.2283;4.8458;3.2026;0
215.2470;0.0014;0.0142;-0.5518;11.2771;17.5030;53.4752;173.0470;13.1373;4.8124;3.1806;0
215.3880;0.0014;0.0142;-0.5548;11.2996;17.5378;53.5817;171.8540;13.0467;4.7793;3.1587;0
215.5290;0.0013;0.0142;-0.5579;11.3222;17.5728;53.6886;170.6560;12.9557;4.7459;3.1366;0
215.6760;0.0013;0.0142;-0.5610;11.3447;17.6078;53.7954;169.4590;12.8649;4.7127;3.1146;0
215.8150;0.0012;0.0142;-0.5641;11.3672;17.6427;53.9021;168.2640;12.7742;4.6794;3.0927;0
215.9530;0.0012;0.0142;-0.5673;11.3899;17.6780;54.0098;167.0580;12.6826;4.6459;3.0705;0
216.1000;0.0012;0.0142;-0.5704;11.4123;17.7127;54.1159;165.8720;12.5922;4.6128;3.0486;0
216.2360;0.0011;0.0142;-0.5735;11.4352;17.7482;54.2244;164.6580;12.5000;4.5790;3.0263;0
216.3730;0.0011;0.0142;-0.5766;11.4576;17.7830;54.3306;163.4680;12.4096;4.5459;3.0044;0
216.5140;0.0011;0.0142;-0.5797;11.4805;17.8185;54.4391;162.2520;12.3174;4.5121;2.9821;0
216.6520;0.0010;0.0142;-0.5828;11.5028;17.8532;54.5450;161.0680;12.2272;4.4791;2.9602;0
216.7860;0.0010;0.0142;-0.5860;11.5257;17.8887;54.6534;159.8540;12.1350;4.4453;2.9379;0
216.9190;0.0009;0.0142;-0.5891;11.5483;17.9239;54.7608;158.6510;12.0437;4.4118;2.9158;0
217.0610;0.0009;0.0142;-0.5922;11.5710;17.9591;54.8685;157.4440;11.9521;4.3783;2.8936;0
217.1930;0.0008;0.0142;-0.5953;11.5938;17.9944;54.9765;156.2340;11.8602;4.3446;2.8714;0
217.3230;0.0008;0.0142;-0.5984;11.6164;18.0296;55.0838;155.0320;11.7690;4.3112;2.8493;0
217.4630;0.0007;0.0142;-0.6016;11.6394;18.0652;55.1927;153.8120;11.6763;4.2773;2.8269;0
217.5920;0.0007;0.0142;-0.6047;11.6619;18.1001;55.2992;152.6180;11.5857;4.2441;2.8049;0
217.7190;0.0007;0.0142;-0.6079;11.6849;18.1358;55.4084;151.3950;11.4929;4.2101;2.7825;0
217.8580;0.0007;0.0142;-0.6110;11.7076;18.1710;55.5159;150.1910;11.4015;4.1766;2.7603;0
217.9830;0.0006;0.0142;-0.6141;11.7304;18.2064;55.6241;148.9780;11.3094;4.1429;2.7381;0
218.1080;0.0005;0.0142;-0.6173;11.7533;18.2420;55.7328;147.7610;11.2170;4.1090;2.7157;0
218.2350;0.0005;0.0142;-0.6204;11.7760;18.2772;55.8404;146.5530;11.1256;4.0755;2.6936;0
218.3660;0.0004;0.0142;-0.6236;11.7991;18.3131;55.9501;145.3270;11.0322;4.0413;2.6709;1
218.4460;0.4004;0.0112;-0.6263;11.7874;18.2430;54.9942;184.1640;11.1327;4.0331;2.6584;1
218.4950;-0.3548;0.0014;-0.6278;11.7008;17.9490;51.9666;200.0000;11.6967;4.0843;2.6692;0
218.5910;-2.1587;-0.0102;-0.6282;11.5918;17.6010;48.7585;200.0000;12.4977;4.1632;2.6924;0
218.6900;-3.1155;-0.0173;-0.6280;11.5231;17.3899;46.9670;200.0000;13.0656;4.2191;2.7107;0
218.7950;-3.2901;-0.0213;-0.6270;11.4788;17.2635;45.9827;200.0000;13.4422;4.2612;2.7273;0
218.9180;-3.0210;-0.0234;-0.6253;11.4479;17.1876;45.4687;200.0000;13.6846;4.2969;2.7449;0
219.0330;-2.4853;-0.0238;-0.6228;11.4262;17.1483;45.2940;200.0000;13.8172;4.3289;2.7642;0
219.1500;-1.9327;-0.0236;-0.6198;11.4068;17.1224;45.2599;200.0000;13.9083;4.3621;2.7860;0
219.2750;-1.4426;-0.0231;-0.6163;11.3870;17.1001;45.2797;200.0000;13.9881;4.3980;2.8103;0
219.3910;-1.0130;-0.0224;-0.6124;11.3662;17.0789;45.3285;200.0000;14.0645;4.4364;2.8367;0
219.5080;-0.6788;-0.0217;-0.6084;11.3433;17.0537;45.3592;200.0000;14.1532;4.4777;2.8648;0
219.6260;-0.4390;-0.0212;-0.6042;11.3185;17.0240;45.3604;200.0000;14.2561;4.5213;2.8941;0
219.7460;-0.2649;-0.0208;-0.5998;11.2919;16.9901;45.3364;200.0000;14.3719;4.5672;2.9247;0
219.8610;-0.1443;-0.0205;-0.5955;11.2639;16.9527;45.2869;200.0000;14.4988;4.6144;2.9558;0
219.9760;-0.0686;-0.0202;-0.5910;11.2348;16.9122;45.2143;200.0000;14.6355;4.6629;2.9876;0
220.0970;-0.0225;-0.0201;-0.5866;11.2049;16.8695;45.1248;200.0000;14.7790;4.7121;3.0195;0
220.2100;0.0036;-0.0200;-0.5821;11.1743;16.8250;45.0220;200.0000;14.9286;4.7621;3.0519;0
220.3230;0.0165;-0.0199;-0.5777;11.1438;16.7799;44.9114;200.0000;15.0799;4.8119;3.0840;0
220.4420;0.0211;-0.0199;-0.5733;11.1126;16.7335;44.7933;200.0000;15.2353;4.8623;3.1164;0
220.5540;0.0208;-0.0198;-0.5688;11.0813;16.6867;44.6709;200.0000;15.3925;4.9129;3.1489;0
220.6660;0.0185;-0.0198;-0.5644;11.0504;16.6403;44.5479;200.0000;15.5482;4.9628;3.1809;0
220.7830;0.0153;-0.0198;-0.5600;11.0188;16.5927;44.4208;200.0000;15.7078;5.0138;3.2136;0
220.8940;0.0119;-0.0198;-0.5555;10.9874;16.5454;44.2939;200.0000;15.8665;5.0644;3.2460;0
221.0040;0.0087;-0.0198;-0.5511;10.9562;16.4984;44.1673;200.0000;16.0244;5.1147;3.2782;0
221.1180;0.0062;-0.0198;-0.5466;10.9247;16.4507;44.0391;200.0000;16.1843;5.1656;3.3109;0
221.2300;0.0042;-0.0199;-0.5422;10.8934;16.4036;43.9122;200.0000;16.3427;5.2161;3.3432;0
221.3390;0.0029;-0.0199;-0.5378;10.8619;16.3562;43.7849;200.0000;16.5018;5.2668;3.3757;0
221.4480;0.0021;-0.0199;-0.5333;10.8304;16.3087;43.6575;200.0000;16.6611;5.3176;3.4082;0
221.5620;0.0013;-0.0199;-0.5289;10.7993;16.2618;43.5315;200.0000;16.8187;5.3678;3.4404;0
221.6700;0.0007;-0.0199;-0.5244;10.7676;16.2140;43.4032;200.0000;16.9791;5.4189;3.4732;0
221.7770;0.0006;-0.0199;-0.5200;10.7362;16.1668;43.2766;200.0000;17.1376;5.4695;3.5056;0
221.8900;0.0005;-0.0199;-0.5155;10.7049;16.1197;43.1504;200.0000;17.2958;5.5200;3.5379;0
221.9970;0.0006;-0.0199;-0.5111;10.6732;16.0719;43.0225;200.0000;17.4562;5.5712;3.5707;0
